Order_Detail_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Net_Sales
OD006276,ORD004029,PROD0068,4,120000,2,480000,9600,470400
OD006277,ORD004030,PROD0054,8,115000,7,920000,64400,855600
OD006278,ORD004030,PROD0144,3,295000,0,885000,0,885000
OD006279,ORD004030,PROD0123,2,170000,5,340000,17000,323000
OD006280,ORD004031,PROD0105,5,135000,2,675000,13500,661500
OD006281,ORD004031,PROD0187,1,225148,7,225148,15760.36,209387.64
OD006282,ORD004032,PROD0084,6,140000,2,840000,16800,823200
OD006283,ORD004033,PROD0108,5,145000,0,725000,0,725000
OD006284,ORD004033,PROD0095,1,162000,7,162000,11340,150660
OD006285,ORD004034,PROD0035,5,98000,0,490000,0,490000
OD006286,ORD004035,PROD0063,6,140000,5,840000,42000,798000
OD006287,ORD004035,PROD0121,6,160000,10,960000,96000,864000
OD006288,ORD004036,PROD0025,1,82000,10,82000,8200,73800
OD006289,ORD004037,PROD0147,7,195000,0,1365000,0,1365000
OD006290,ORD004038,PROD0119,4,185000,10,740000,74000,666000
OD006291,ORD004039,PROD0130,3,250000,7,750000,52500,697500
OD006292,ORD004040,PROD0164,9,235000,10,2115000,211500,1903500
OD006293,ORD004041,PROD0097,10,130000,7,1300000,91000,1209000
OD006294,ORD004041,PROD0158,2,265000,0,530000,0,530000
OD006295,ORD004042,PROD0150,5,255000,15,1275000,191250,1083750
OD006296,ORD004042,PROD0047,3,120000,0,360000,0,360000
OD006297,ORD004043,PROD0055,8,120000,2,960000,19200,940800
OD006298,ORD004043,PROD0087,7,150000,2,1050000,21000,1029000
OD006299,ORD004044,PROD0020,5,95000,5,475000,23750,451250
OD006300,ORD004044,PROD0111,8,16000,0,128000,0,128000
OD006301,ORD004044,PROD0183,7,324367,0,2270569,0,2270569
OD006302,ORD004045,PROD0161,10,195000,10,1950000,195000,1755000
OD006303,ORD004045,PROD0146,10,185000,5,1850000,92500,1757500
OD006304,ORD004046,PROD0040,5,115000,5,575000,28750,546250
OD006305,ORD004047,PROD0161,2,195000,7,390000,27300,362700
OD006306,ORD004048,PROD0027,10,92000,10,920000,92000,828000
OD006307,ORD004048,PROD0083,5,138000,0,690000,0,690000
OD006308,ORD004049,PROD0187,9,225148,2,2026332,40526.64,1985805.36
OD006309,ORD004049,PROD0153,7,195000,10,1365000,136500,1228500
OD006310,ORD004050,PROD0030,6,100000,5,600000,30000,570000
OD006311,ORD004050,PROD0105,9,135000,0,1215000,0,1215000
OD006312,ORD004050,PROD0198,8,26819,0,214552,0,214552
OD006313,ORD004051,PROD0090,7,145000,15,1015000,152250,862750
OD006314,ORD004052,PROD0120,6,190000,5,1140000,57000,1083000
OD006315,ORD004053,PROD0077,3,138000,10,414000,41400,372600
OD006316,ORD004053,PROD0100,3,135000,5,405000,20250,384750
OD006317,ORD004054,PROD0104,7,155000,2,1085000,21700,1063300
OD006318,ORD004054,PROD0038,4,111000,10,444000,44400,399600
OD006319,ORD004055,PROD0189,7,235752,2,1650264,33005.28,1617258.72
OD006320,ORD004056,PROD0173,8,299000,7,2392000,167440,2224560
OD006321,ORD004057,PROD0021,1,95000,5,95000,4750,90250
OD006322,ORD004057,PROD0035,1,98000,10,98000,9800,88200
OD006323,ORD004058,PROD0129,7,235000,5,1645000,82250,1562750
OD006324,ORD004059,PROD0081,10,135000,2,1350000,27000,1323000
OD006325,ORD004059,PROD0136,6,380000,7,2280000,159600,2120400
OD006326,ORD004060,PROD0010,7,75000,10,525000,52500,472500
OD006327,ORD004060,PROD0151,3,265000,10,795000,79500,715500
OD006328,ORD004060,PROD0005,3,60000,5,180000,9000,171000
OD006329,ORD004061,PROD0040,3,115000,2,345000,6900,338100
OD006330,ORD004062,PROD0146,10,185000,0,1850000,0,1850000
OD006331,ORD004063,PROD0070,8,126000,0,1008000,0,1008000
OD006332,ORD004063,PROD0042,4,98000,10,392000,39200,352800
OD006333,ORD004063,PROD0177,1,120000,7,120000,8400,111600
OD006334,ORD004064,PROD0121,9,160000,5,1440000,72000,1368000
OD006335,ORD004065,PROD0058,3,145000,5,435000,21750,413250
OD006336,ORD004066,PROD0145,3,170000,0,510000,0,510000
OD006337,ORD004067,PROD0027,8,92000,5,736000,36800,699200
OD006338,ORD004067,PROD0099,2,134000,10,268000,26800,241200
OD006339,ORD004068,PROD0038,3,111000,5,333000,16650,316350
OD006340,ORD004069,PROD0132,6,285000,5,1710000,85500,1624500
OD006341,ORD004069,PROD0055,2,120000,2,240000,4800,235200
OD006342,ORD004070,PROD0049,10,95000,0,950000,0,950000
OD006343,ORD004071,PROD0052,10,105000,2,1050000,21000,1029000
OD006344,ORD004072,PROD0164,9,235000,0,2115000,0,2115000
OD006345,ORD004073,PROD0174,6,325000,5,1950000,97500,1852500
OD006346,ORD004074,PROD0042,6,98000,15,588000,88200,499800
OD006347,ORD004074,PROD0032,3,105000,2,315000,6300,308700
OD006348,ORD004075,PROD0119,2,185000,10,370000,37000,333000
OD006349,ORD004076,PROD0129,2,235000,0,470000,0,470000
OD006350,ORD004076,PROD0168,2,320000,5,640000,32000,608000
OD006351,ORD004077,PROD0165,1,255000,5,255000,12750,242250
OD006352,ORD004078,PROD0159,8,285000,2,2280000,45600,2234400
OD006353,ORD004079,PROD0009,8,75000,0,600000,0,600000
OD006354,ORD004080,PROD0011,8,75000,0,600000,0,600000
OD006355,ORD004080,PROD0038,4,111000,0,444000,0,444000
OD006356,ORD004081,PROD0074,2,132000,10,264000,26400,237600
OD006357,ORD004081,PROD0148,2,210000,0,420000,0,420000
OD006358,ORD004082,PROD0171,9,255000,0,2295000,0,2295000
OD006359,ORD004082,PROD0144,10,295000,7,2950000,206500,2743500
OD006360,ORD004083,PROD0171,1,255000,0,255000,0,255000
OD006361,ORD004084,PROD0075,7,135000,2,945000,18900,926100
OD006362,ORD004084,PROD0128,9,250000,2,2250000,45000,2205000
OD006363,ORD004084,PROD0028,9,95000,10,855000,85500,769500
OD006364,ORD004085,PROD0022,3,95000,10,285000,28500,256500
OD006365,ORD004085,PROD0166,7,267000,10,1869000,186900,1682100
OD006366,ORD004086,PROD0081,9,135000,2,1215000,24300,1190700
OD006367,ORD004086,PROD0146,10,185000,0,1850000,0,1850000
OD006368,ORD004086,PROD0193,7,348268,10,2437876,243787.6,2194088.4
OD006369,ORD004087,PROD0115,4,158000,10,632000,63200,568800
OD006370,ORD004088,PROD0022,7,95000,2,665000,13300,651700
OD006371,ORD004089,PROD0132,2,285000,5,570000,28500,541500
OD006372,ORD004089,PROD0161,1,195000,2,195000,3900,191100
OD006373,ORD004090,PROD0056,1,125000,0,125000,0,125000
OD006374,ORD004091,PROD0084,6,140000,2,840000,16800,823200
OD006375,ORD004091,PROD0126,1,210000,10,210000,21000,189000
OD006376,ORD004092,PROD0149,2,225000,10,450000,45000,405000
OD006377,ORD004093,PROD0037,9,105000,0,945000,0,945000
OD006378,ORD004093,PROD0011,5,75000,2,375000,7500,367500
OD006379,ORD004094,PROD0128,7,250000,0,1750000,0,1750000
OD006380,ORD004095,PROD0003,5,60000,0,300000,0,300000
OD006381,ORD004096,PROD0091,1,148000,0,148000,0,148000
OD006382,ORD004097,PROD0061,6,155000,0,930000,0,930000
OD006383,ORD004097,PROD0088,2,155500,10,311000,31100,279900
OD006384,ORD004097,PROD0175,7,435000,10,3045000,304500,2740500
OD006385,ORD004098,PROD0188,7,254957,10,1784699,178469.9,1606229.1
OD006386,ORD004099,PROD0136,8,380000,7,3040000,212800,2827200
OD006387,ORD004099,PROD0075,4,135000,7,540000,37800,502200
OD006388,ORD004100,PROD0123,5,170000,7,850000,59500,790500
OD006389,ORD004101,PROD0028,8,95000,5,760000,38000,722000
OD006390,ORD004102,PROD0200,5,120944,0,604720,0,604720
OD006391,ORD004103,PROD0175,10,435000,0,4350000,0,4350000
OD006392,ORD004104,PROD0070,7,126000,5,882000,44100,837900
OD006393,ORD004105,PROD0005,8,60000,5,480000,24000,456000
OD006394,ORD004106,PROD0171,7,255000,0,1785000,0,1785000
OD006395,ORD004106,PROD0007,2,70000,5,140000,7000,133000
OD006396,ORD004107,PROD0022,5,95000,10,475000,47500,427500
OD006397,ORD004107,PROD0002,7,50000,0,350000,0,350000
OD006398,ORD004108,PROD0035,6,98000,2,588000,11760,576240
OD006399,ORD004108,PROD0184,6,79485,15,476910,71536.5,405373.5
OD006400,ORD004109,PROD0096,10,165000,2,1650000,33000,1617000
OD006401,ORD004110,PROD0034,9,98000,0,882000,0,882000
OD006402,ORD004111,PROD0192,3,135661,5,406983,20349.15,386633.85
OD006403,ORD004112,PROD0084,3,140000,15,420000,63000,357000
OD006404,ORD004113,PROD0141,2,235000,0,470000,0,470000
OD006405,ORD004113,PROD0109,8,150000,0,1200000,0,1200000
OD006406,ORD004114,PROD0023,5,98000,2,490000,9800,480200
OD006407,ORD004115,PROD0143,6,285000,5,1710000,85500,1624500
OD006408,ORD004116,PROD0191,9,100130,7,901170,63081.9,838088.1
OD006409,ORD004116,PROD0196,5,332371,15,1661855,249278.25,1412576.75
OD006410,ORD004117,PROD0154,7,200000,7,1400000,98000,1302000
OD006411,ORD004118,PROD0135,3,350000,0,1050000,0,1050000
OD006412,ORD004119,PROD0148,9,210000,7,1890000,132300,1757700
OD006413,ORD004119,PROD0194,1,285723,5,285723,14286.15,271436.85
OD006414,ORD004119,PROD0111,6,16000,5,96000,4800,91200
OD006415,ORD004120,PROD0182,9,295189,5,2656701,132835.05,2523865.95
OD006416,ORD004121,PROD0079,8,142000,2,1136000,22720,1113280
OD006417,ORD004121,PROD0064,2,150000,5,300000,15000,285000
OD006418,ORD004122,PROD0022,9,95000,7,855000,59850,795150
OD006419,ORD004123,PROD0093,4,155000,0,620000,0,620000
OD006420,ORD004123,PROD0124,6,178000,5,1068000,53400,1014600
OD006421,ORD004123,PROD0082,5,138000,0,690000,0,690000
OD006422,ORD004124,PROD0026,4,85000,2,340000,6800,333200
OD006423,ORD004124,PROD0089,4,140000,2,560000,11200,548800
OD006424,ORD004125,PROD0118,10,180000,15,1800000,270000,1530000
OD006425,ORD004126,PROD0024,7,98000,2,686000,13720,672280
OD006426,ORD004126,PROD0108,10,145000,7,1450000,101500,1348500
OD006427,ORD004126,PROD0077,4,138000,2,552000,11040,540960
OD006428,ORD004127,PROD0120,3,190000,0,570000,0,570000
OD006429,ORD004128,PROD0002,6,50000,2,300000,6000,294000
OD006430,ORD004128,PROD0166,7,267000,0,1869000,0,1869000
OD006431,ORD004129,PROD0080,1,145000,7,145000,10150,134850
OD006432,ORD004129,PROD0083,4,138000,5,552000,27600,524400
OD006433,ORD004130,PROD0023,5,98000,5,490000,24500,465500
OD006434,ORD004131,PROD0088,1,155500,7,155500,10885,144615
OD006435,ORD004132,PROD0080,6,145000,2,870000,17400,852600
OD006436,ORD004133,PROD0012,2,75000,5,150000,7500,142500
OD006437,ORD004133,PROD0116,9,162000,0,1458000,0,1458000
OD006438,ORD004134,PROD0058,6,145000,7,870000,60900,809100
OD006439,ORD004134,PROD0072,2,125000,10,250000,25000,225000
OD006440,ORD004135,PROD0017,6,90000,5,540000,27000,513000
OD006441,ORD004136,PROD0129,4,235000,0,940000,0,940000
OD006442,ORD004136,PROD0029,5,100000,7,500000,35000,465000
OD006443,ORD004137,PROD0119,3,185000,5,555000,27750,527250
OD006444,ORD004137,PROD0086,5,148000,2,740000,14800,725200
OD006445,ORD004137,PROD0149,2,225000,2,450000,9000,441000
OD006446,ORD004138,PROD0082,3,138000,5,414000,20700,393300
OD006447,ORD004139,PROD0132,4,285000,7,1140000,79800,1060200
OD006448,ORD004139,PROD0188,8,254957,5,2039656,101982.8,1937673.2
OD006449,ORD004140,PROD0052,10,105000,5,1050000,52500,997500
OD006450,ORD004141,PROD0024,9,98000,7,882000,61740,820260
OD006451,ORD004141,PROD0122,4,165000,10,660000,66000,594000
OD006452,ORD004141,PROD0030,4,100000,0,400000,0,400000
OD006453,ORD004142,PROD0044,3,105000,0,315000,0,315000
OD006454,ORD004142,PROD0151,6,265000,5,1590000,79500,1510500
OD006455,ORD004143,PROD0137,10,165000,7,1650000,115500,1534500
OD006456,ORD004143,PROD0005,3,60000,0,180000,0,180000
OD006457,ORD004143,PROD0118,8,180000,10,1440000,144000,1296000
OD006458,ORD004144,PROD0131,3,280000,0,840000,0,840000
OD006459,ORD004144,PROD0065,4,110000,5,440000,22000,418000
OD006460,ORD004145,PROD0150,6,255000,7,1530000,107100,1422900
OD006461,ORD004146,PROD0145,8,170000,0,1360000,0,1360000
OD006462,ORD004147,PROD0126,9,210000,10,1890000,189000,1701000
OD006463,ORD004148,PROD0051,7,102500,10,717500,71750,645750
OD006464,ORD004149,PROD0058,7,145000,0,1015000,0,1015000
OD006465,ORD004149,PROD0110,9,155000,0,1395000,0,1395000
OD006466,ORD004150,PROD0021,7,95000,10,665000,66500,598500
OD006467,ORD004151,PROD0083,2,138000,15,276000,41400,234600
OD006468,ORD004151,PROD0199,1,63002,5,63002,3150.1,59851.9
OD006469,ORD004152,PROD0129,6,235000,0,1410000,0,1410000
OD006470,ORD004152,PROD0172,1,277000,0,277000,0,277000
OD006471,ORD004153,PROD0065,8,110000,2,880000,17600,862400
OD006472,ORD004154,PROD0147,8,195000,5,1560000,78000,1482000
OD006473,ORD004154,PROD0148,10,210000,7,2100000,147000,1953000
OD006474,ORD004155,PROD0038,1,111000,5,111000,5550,105450
OD006475,ORD004156,PROD0045,7,110000,10,770000,77000,693000
OD006476,ORD004157,PROD0087,10,150000,0,1500000,0,1500000
OD006477,ORD004158,PROD0128,2,250000,2,500000,10000,490000
OD006478,ORD004159,PROD0142,8,265000,0,2120000,0,2120000
OD006479,ORD004160,PROD0196,10,332371,7,3323710,232659.7,3091050.3
OD006480,ORD004161,PROD0021,1,95000,5,95000,4750,90250
OD006481,ORD004162,PROD0129,5,235000,10,1175000,117500,1057500
OD006482,ORD004163,PROD0192,1,135661,2,135661,2713.22,132947.78
OD006483,ORD004164,PROD0034,5,98000,10,490000,49000,441000
OD006484,ORD004164,PROD0192,9,135661,5,1220949,61047.45,1159901.55
OD006485,ORD004165,PROD0169,3,220000,0,660000,0,660000
OD006486,ORD004166,PROD0031,8,100000,10,800000,80000,720000
OD006487,ORD004167,PROD0043,9,98000,0,882000,0,882000
OD006488,ORD004168,PROD0040,1,115000,7,115000,8050,106950
OD006489,ORD004169,PROD0019,6,95000,5,570000,28500,541500
OD006490,ORD004170,PROD0073,3,128000,5,384000,19200,364800
OD006491,ORD004171,PROD0089,10,140000,5,1400000,70000,1330000
OD006492,ORD004171,PROD0091,7,148000,15,1036000,155400,880600
OD006493,ORD004172,PROD0167,6,295000,5,1770000,88500,1681500
OD006494,ORD004172,PROD0089,7,140000,0,980000,0,980000
OD006495,ORD004173,PROD0039,2,115000,15,230000,34500,195500
OD006496,ORD004173,PROD0138,6,190000,0,1140000,0,1140000
OD006497,ORD004173,PROD0129,8,235000,5,1880000,94000,1786000
OD006498,ORD004174,PROD0095,10,162000,10,1620000,162000,1458000
OD006499,ORD004174,PROD0129,2,235000,0,470000,0,470000
OD006500,ORD004174,PROD0037,10,105000,0,1050000,0,1050000
OD006501,ORD004175,PROD0156,3,225000,10,675000,67500,607500
OD006502,ORD004176,PROD0053,9,108000,0,972000,0,972000
OD006503,ORD004177,PROD0010,10,75000,5,750000,37500,712500
OD006504,ORD004178,PROD0083,8,138000,0,1104000,0,1104000
OD006505,ORD004178,PROD0049,10,95000,2,950000,19000,931000
OD006506,ORD004179,PROD0104,6,155000,7,930000,65100,864900
OD006507,ORD004179,PROD0093,8,155000,15,1240000,186000,1054000
OD006508,ORD004180,PROD0185,10,232339,5,2323390,116169.5,2207220.5
OD006509,ORD004181,PROD0084,3,140000,2,420000,8400,411600
OD006510,ORD004181,PROD0020,8,95000,0,760000,0,760000
OD006511,ORD004181,PROD0103,8,148000,2,1184000,23680,1160320
OD006512,ORD004182,PROD0161,5,195000,7,975000,68250,906750
OD006513,ORD004183,PROD0054,6,115000,7,690000,48300,641700
OD006514,ORD004183,PROD0063,7,140000,2,980000,19600,960400
OD006515,ORD004183,PROD0037,5,105000,0,525000,0,525000
OD006516,ORD004184,PROD0146,6,185000,5,1110000,55500,1054500
OD006517,ORD004184,PROD0034,5,98000,10,490000,49000,441000
OD006518,ORD004184,PROD0052,5,105000,5,525000,26250,498750
OD006519,ORD004185,PROD0018,5,94000,5,470000,23500,446500
OD006520,ORD004186,PROD0078,5,140000,7,700000,49000,651000
OD006521,ORD004187,PROD0174,4,325000,0,1300000,0,1300000
OD006522,ORD004188,PROD0089,2,140000,5,280000,14000,266000
OD006523,ORD004189,PROD0024,6,98000,0,588000,0,588000
OD006524,ORD004189,PROD0151,5,265000,0,1325000,0,1325000
OD006525,ORD004190,PROD0072,1,125000,0,125000,0,125000
OD006526,ORD004190,PROD0034,6,98000,5,588000,29400,558600
OD006527,ORD004190,PROD0004,9,60000,15,540000,81000,459000
OD006528,ORD004191,PROD0070,3,126000,0,378000,0,378000
OD006529,ORD004192,PROD0032,9,105000,5,945000,47250,897750
OD006530,ORD004193,PROD0106,6,140000,10,840000,84000,756000
OD006531,ORD004193,PROD0087,4,150000,10,600000,60000,540000
OD006532,ORD004194,PROD0132,9,285000,2,2565000,51300,2513700
OD006533,ORD004194,PROD0055,10,120000,7,1200000,84000,1116000
OD006534,ORD004195,PROD0016,10,80000,0,800000,0,800000
OD006535,ORD004195,PROD0023,8,98000,7,784000,54880,729120
OD006536,ORD004196,PROD0019,7,95000,7,665000,46550,618450
OD006537,ORD004197,PROD0054,9,115000,5,1035000,51750,983250
OD006538,ORD004198,PROD0144,9,295000,0,2655000,0,2655000
OD006539,ORD004199,PROD0110,9,155000,0,1395000,0,1395000
OD006540,ORD004200,PROD0074,9,132000,0,1188000,0,1188000
OD006541,ORD004201,PROD0048,4,122200,0,488800,0,488800
OD006542,ORD004202,PROD0034,10,98000,10,980000,98000,882000
OD006543,ORD004203,PROD0030,9,100000,0,900000,0,900000
OD006544,ORD004203,PROD0053,9,108000,0,972000,0,972000
OD006545,ORD004204,PROD0100,2,135000,7,270000,18900,251100
OD006546,ORD004205,PROD0120,1,190000,2,190000,3800,186200
OD006547,ORD004205,PROD0190,10,309979,2,3099790,61995.8,3037794.2
OD006548,ORD004206,PROD0191,7,100130,0,700910,0,700910
OD006549,ORD004207,PROD0053,6,108000,10,648000,64800,583200
OD006550,ORD004207,PROD0147,8,195000,15,1560000,234000,1326000
OD006551,ORD004208,PROD0027,7,92000,2,644000,12880,631120
OD006552,ORD004209,PROD0160,1,310000,0,310000,0,310000
OD006553,ORD004209,PROD0186,4,265147,7,1060588,74241.16,986346.84
OD006554,ORD004210,PROD0122,6,165000,7,990000,69300,920700
OD006555,ORD004211,PROD0108,1,145000,0,145000,0,145000
OD006556,ORD004212,PROD0075,9,135000,5,1215000,60750,1154250
OD006557,ORD004212,PROD0177,2,120000,0,240000,0,240000
OD006558,ORD004212,PROD0193,5,348268,0,1741340,0,1741340
OD006559,ORD004213,PROD0142,2,265000,5,530000,26500,503500
OD006560,ORD004214,PROD0017,1,90000,2,90000,1800,88200
OD006561,ORD004214,PROD0176,5,450000,5,2250000,112500,2137500
OD006562,ORD004215,PROD0162,8,210000,2,1680000,33600,1646400
OD006563,ORD004215,PROD0072,3,125000,0,375000,0,375000
OD006564,ORD004216,PROD0052,5,105000,0,525000,0,525000
OD006565,ORD004217,PROD0154,10,200000,0,2000000,0,2000000
OD006566,ORD004218,PROD0122,4,165000,5,660000,33000,627000
OD006567,ORD004218,PROD0151,9,265000,0,2385000,0,2385000
OD006568,ORD004219,PROD0197,10,221508,5,2215080,110754,2104326
OD006569,ORD004219,PROD0074,6,132000,7,792000,55440,736560
OD006570,ORD004219,PROD0169,7,220000,10,1540000,154000,1386000
OD006571,ORD004220,PROD0094,9,158000,15,1422000,213300,1208700
OD006572,ORD004221,PROD0171,7,255000,2,1785000,35700,1749300
OD006573,ORD004221,PROD0049,6,95000,15,570000,85500,484500
OD006574,ORD004222,PROD0165,9,255000,10,2295000,229500,2065500
OD006575,ORD004222,PROD0142,10,265000,2,2650000,53000,2597000
OD006576,ORD004223,PROD0091,4,148000,2,592000,11840,580160
OD006577,ORD004223,PROD0184,8,79485,0,635880,0,635880
OD006578,ORD004224,PROD0079,3,142000,10,426000,42600,383400
OD006579,ORD004224,PROD0149,8,225000,5,1800000,90000,1710000
OD006580,ORD004225,PROD0104,1,155000,0,155000,0,155000
OD006581,ORD004226,PROD0029,3,100000,7,300000,21000,279000
OD006582,ORD004227,PROD0058,8,145000,10,1160000,116000,1044000
OD006583,ORD004227,PROD0161,8,195000,5,1560000,78000,1482000
OD006584,ORD004227,PROD0096,5,165000,2,825000,16500,808500
OD006585,ORD004228,PROD0171,8,255000,0,2040000,0,2040000
OD006586,ORD004228,PROD0026,5,85000,7,425000,29750,395250
OD006587,ORD004229,PROD0154,1,200000,7,200000,14000,186000
OD006588,ORD004230,PROD0179,9,65000,5,585000,29250,555750
OD006589,ORD004230,PROD0199,1,63002,7,63002,4410.14,58591.86
OD006590,ORD004231,PROD0148,9,210000,0,1890000,0,1890000
OD006591,ORD004232,PROD0095,9,162000,5,1458000,72900,1385100
OD006592,ORD004233,PROD0013,1,80000,2,80000,1600,78400
OD006593,ORD004234,PROD0042,10,98000,15,980000,147000,833000
OD006594,ORD004235,PROD0132,7,285000,2,1995000,39900,1955100
OD006595,ORD004236,PROD0177,7,120000,0,840000,0,840000
OD006596,ORD004237,PROD0152,4,285000,0,1140000,0,1140000
OD006597,ORD004237,PROD0122,2,165000,15,330000,49500,280500
OD006598,ORD004238,PROD0173,1,299000,15,299000,44850,254150
OD006599,ORD004238,PROD0062,5,170000,7,850000,59500,790500
OD006600,ORD004239,PROD0066,8,114500,5,916000,45800,870200
OD006601,ORD004240,PROD0018,1,94000,5,94000,4700,89300
OD006602,ORD004241,PROD0127,3,225000,7,675000,47250,627750
OD006603,ORD004241,PROD0037,9,105000,0,945000,0,945000
OD006604,ORD004241,PROD0056,5,125000,0,625000,0,625000
OD006605,ORD004242,PROD0019,2,95000,2,190000,3800,186200
OD006606,ORD004243,PROD0170,10,245000,2,2450000,49000,2401000
OD006607,ORD004244,PROD0042,4,98000,5,392000,19600,372400
OD006608,ORD004245,PROD0176,2,450000,2,900000,18000,882000
OD006609,ORD004245,PROD0047,6,120000,5,720000,36000,684000
OD006610,ORD004245,PROD0016,1,80000,7,80000,5600,74400
OD006611,ORD004246,PROD0196,7,332371,10,2326597,232659.7,2093937.3
OD006612,ORD004247,PROD0058,7,145000,2,1015000,20300,994700
OD006613,ORD004247,PROD0145,10,170000,0,1700000,0,1700000
